Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
6981,2020-10-03 03:23:47Z,SO4_12_11,58,201.9328,450.5388,2379.324,13142.62,5640.412,14610.16,917.5087,3227.369,3097.738,609.2807,7997.191,103.6303,8662.521,81.04422,10832.37,88.14765,15926.2,78.16132,3042.427,60.71144,1294.574,386.9052,1286.664,195.3526,277.5316,639.493,288.6347,914.9803,1153.862,984.4079,663.8228,826.1403,201.222,301.5074,179.0641,245.2399
6982,2020-10-03 03:24:02Z,SO4_12_11,59,192.4077,398.1505,2169.133,11358.83,5278.936,13444.74,896.0579,2901.707,2849.481,538.5906,7427.608,95.18638,8449.474,79.81628,10944.71,84.69088,16021.97,79.26218,3170.704,59.24262,1163.466,374.0695,1272.9,175.3734,266.6644,670.4228,276.1577,896.6808,1085.731,959.0771,629.1204,792.5573,195.3612,281.9713,179.0641,230.6423
6983,2020-10-03 03:24:26Z,SO4_12_11,60,200.9803,422.9159,2305.473,12493.11,5469.55,16897.53,979.911,3235.169,3106.153,611.8053,7953.436,105.1656,8507.188,106.217,10777.06,94.48506,16127.65,79.26218,3239.25,64.1387,1393.592,373.1527,1249.813,193.1327,321.8364,636.9852,305.2707,904.9988,1169.585,943.3545,644.7924,757.855,197.966,317.7875,178.0909,227.7228
6984,2020-10-03 03:24:42Z,SO4_12_11,61,200.0278,441.9661,2358.494,12350.14,5582.142,13822.02,910.6835,3111.339,3039.671,590.7666,7933.478,100.5598,8731.9,79.2023,10925.12,90.45216,16362.14,80.36305,3149.161,62.66988,1298.241,377.7369,1265.796,186.473,291.7426,672.0947,292.7937,917.4758,1141.634,949.4688,661.5839,780.2436,196.6636,324.9508,180.0372,228.6959
6985,2020-10-03 03:42:50Z,SO4_12_11,62,198.1228,429.5835,2330.09,12242.21,5535.722,14162.76,903.8582,3023.586,3013.583,577.3019,7995.656,100.5598,8318.698,82.88613,10754.59,86.99539,16084.72,80.36305,3177.069,61.20105,1212.975,385.9884,1257.361,181.1452,273.3519,673.7665,286.9711,916.644,1113.682,930.2524,648.1507,765.691,197.966,325.602,182.9568,226.7496
6986,2020-10-03 03:43:04Z,SO4_12_11,63,228.6032,461.0164,2389.739,13186.17,5529.796,14460.04,952.61,3169.842,2968.981,575.6188,7746.175,92.88348,7764.896,73.67656,9822.413,74.8967,14468.65,73.75787,2647.313,50.91928,1328.497,378.6537,1249.369,179.3692,254.1254,574.2899,274.4941,890.0264,1078.743,902.3011,643.673,760.0938,188.8491,309.3219,168.3591,210.2056
6987,2020-10-03 03:43:24Z,SO4_12_11,64,236.2233,481.0192,2560.164,13754.25,6004.852,17941.47,1017.937,3294.646,3136.449,603.3898,8196.775,102.0951,7973.032,95.16556,10123.73,81.23411,14858.36,74.85873,2679.627,51.89849,1457.771,401.5746,1262.688,198.0165,273.3519,565.0945,296.1209,930.7846,1176.573,952.9627,697.4057,807.1099,197.3148,319.0899,178.0909,221.8837
6988,2020-10-03 03:43:41Z,SO4_12_11,65,215.268,441.0136,2424.771,12371.92,5628.561,15597.8,986.7363,3167.891,3085.956,600.0237,7966.485,102.0951,8878.64,104.3751,11328.41,91.60442,16664.88,82.56477,3335.702,63.15949,1355.085,392.4063,1310.639,178.9253,300.9379,660.3915,309.4297,939.1026,1186.181,963.4445,673.8976,926.8891,201.222,307.3683,190.7421,227.7228
6989,2020-10-03 03:44:13Z,SO4_12_11,66,200.0278,432.441,2302.633,12531.93,5199.925,12950.92,917.5087,3083.063,3008.534,584.8758,7699.35,99.02454,8009.87,69.99274,10719.45,82.38637,16565.8,82.56477,3171.683,57.7738,1202.89,396.9904,1184.991,162.0539,267.5004,685.4697,286.1393,937.439,1114.556,980.914,673.8976,830.618,188.8491,263.0864,171.2787,213.1252
6990,2020-10-03 03:44:54Z,SO4_12_11,67,208.6004,429.5835,2315.888,12433.46,5589.055,15857.55,982.8361,3193.242,3014.425,598.3406,7733.125,99.79217,8454.386,98.23542,10486.69,89.2999,15957.02,78.16132,3173.152,60.22184,1429.349,374.0695,1260.912,182.9211,309.2973,644.5087,310.2615,913.3168,1134.646,935.4932,659.345,865.3204,194.0588,300.205,178.0909,219.9374
6991,2020-10-03 03:45:07Z,SO4_12_11,68,198.1228,421.0108,2216.473,11818.98,5281.899,14928.18,936.0344,3160.091,2966.456,591.6082,7771.507,99.79217,8757.073,99.46336,11172.28,91.60442,16437,80.36305,3389.07,64.1387,1311.077,392.4063,1304.423,178.4813,302.6098,683.7978,301.9435,931.6164,1157.356,951.2158,667.181,771.2881,199.2684,314.5315,185.8763,224.8032
6992,2020-10-03 03:45:22Z,SO4_12_11,69,219.078,455.3013,2337.665,13103.8,5466.587,13790.42,915.5587,3104.514,2890.717,571.411,7601.093,94.41875,7721.917,76.74642,9923.813,79.50572,15261.27,74.85873,2718.306,53.36732,1327.58,385.9884,1198.755,182.4771,260.8129,617.7587,289.4665,931.6164,1086.605,931.9993,655.9867,873.1564,183.6395,298.9026,172.2518,243.2935
6993,2020-10-03 03:46:16Z,SO4_12_11,70,200.0278,429.5835,2319.675,12509.2,5639.424,16030.38,951.635,3213.718,3075.016,608.4391,7996.423,105.9332,8490.609,98.23542,10567.35,89.2999,16043.99,80.36305,3119.785,60.71144,1360.586,379.5706,1273.344,192.2448,304.2817,648.6884,305.2707,901.6716,1153.862,917.1502,660.4644,801.5128,197.966,286.5297,178.0909,237.4545
6994,2020-10-03 03:46:34Z,SO4_12_11,71,208.6004,426.7259,2312.101,12453.34,5503.13,16454.08,988.6863,3259.545,3046.403,604.2314,7832.15,102.0951,8819.085,101.3053,10983.89,91.02829,15276.69,78.16132,3277.439,62.66988,1356.002,382.3211,1303.535,188.6929,309.2973,655.3759,295.2891,917.4758,1118.05,938.1136,658.2256,756.7355,201.8732,315.1827,182.9568,227.7228
6995,2020-10-03 03:46:50Z,SO4_12_11,72,193.3602,411.4857,2158.718,11882.42,4864.127,12610.19,911.6585,3011.886,2923.537,577.3019,7261.032,96.72164,7853.308,76.74642,10232.62,85.26701,16389.66,79.26218,3285.762,62.18027,1199.223,393.3231,1155.688,170.0456,276.6957,703.0244,291.9619,900.008,1097.086,903.1746,653.7479,825.0208,186.8955,285.2273,179.0641,239.4009
6996,2020-10-03 03:47:04Z,SO4_12_11,73,213.363,445.7762,2440.866,12675.84,5727.325,16039.27,988.6863,3224.444,3151.597,604.2314,8161.464,102.8627,8819.698,105.6031,11099.69,91.60442,16176.09,81.46391,3147.693,60.22184,1355.085,391.4894,1307.975,191.3568,285.0551,639.493,302.7753,930.7846,1192.295,968.6853,685.0919,901.1422,201.8732,308.6707,187.8226,221.8837
6997,2020-10-03 03:47:21Z,SO4_12_11,74,204.7903,406.7231,2273.282,11978.99,5381.65,16033.35,972.1107,3104.514,3011.9,590.7666,7681.694,100.5598,8722.691,98.84939,10728.66,88.72378,15996.65,79.26218,3244.635,61.69066,1368.838,372.2359,1283.556,182.0331,312.6411,641.1649,304.4389,904.9988,1128.531,938.1136,647.0313,750.0189,196.0124,307.3683,183.9299,217.991
6998,2020-10-03 03:47:36Z,SO4_12_11,75,227.6507,455.3013,2391.633,12775.26,5607.82,16554.82,1007.212,3215.668,3023.682,590.7666,7657.13,98.2569,8215.551,93.32365,10245.29,81.81023,15327.33,74.85873,2719.775,54.34653,1472.44,381.4042,1272.9,182.9211,290.0707,596.8602,303.6071,905.8306,1148.621,925.0115,680.6142,766.8104,196.6636,308.6707,177.1177,219.9374
6999,2020-10-03 03:47:52Z,SO4_12_11,76,206.6954,435.2986,2277.069,12334.99,5069.556,15884.21,981.8611,3278.071,3004.326,610.1223,7496.695,101.3274,8505.345,97.62144,10679.69,88.72378,16140.86,78.16132,3190.778,61.20105,1378.923,395.1568,1261.357,185.141,308.4614,662.8994,305.2707,934.1118,1152.989,1008.865,667.181,837.3346,196.6636,293.0418,181.9836,242.3204
7000,2020-10-03 03:55:39Z,SO4_12_11,77,231.4607,496.2594,2336.718,13708.81,5068.568,14111.4,916.5337,3169.842,2889.034,574.7772,7380.015,93.65112,7429.667,63.23905,9788.998,75.47282,14959.64,72.65701,2463.22,48.47123,1377.089,403.4083,1184.103,177.1493,236.5706,550.0476,279.4849,916.644,1132.025,963.4445,696.2863,808.2294,186.8955,327.5556,173.225,224.8032
7001,2020-10-03 03:56:06Z,SO4_12_11,78,219.078,476.2566,2314.941,13171.02,4960.916,14098.56,904.8333,3112.314,2911.756,572.2526,7232.629,93.65112,7564.741,64.467,9935.335,77.77734,15239.26,75.95959,2629.687,51.40889,1323.913,401.5746,1193.871,174.0414,240.7503,579.3055,278.6531,915.8122,1126.785,940.7341,694.0474,904.5004,187.5467,300.8562,172.2518,218.9642
7002,2020-10-03 03:56:22Z,SO4_12_11,79,198.1228,410.5332,2209.846,12207.17,5067.581,15845.7,967.2355,3160.091,3034.622,595.8159,7463.687,98.2569,8461.14,97.00748,10597.31,88.72378,15691.71,77.06046,3168.256,60.22184,1359.669,366.7348,1255.141,190.4688,297.5941,621.1024,296.1209,889.1946,1134.646,922.3911,651.509,842.9318,194.0588,304.7634,179.0641,244.2667
7003,2020-10-03 03:56:44Z,SO4_12_11,80,209.5529,395.293,2339.558,11148.64,5502.143,11784.52,990.6364,2960.209,3013.583,543.64,7598.79,87.51006,7783.315,79.2023,9936.487,80.65798,13975.46,73.75787,2945.484,55.32575,1285.406,376.82,1212.962,164.7178,273.3519,623.6102,267.0079,904.167,1040.31,934.6198,593.2986,760.0938,196.0124,288.4833,181.0104,211.1788
7004,2020-10-03 03:57:22Z,SO4_12_11,81,224.7931,435.2986,2431.398,12337.83,5554.487,15615.58,1010.137,3085.013,3117.935,575.6188,7935.78,97.48927,7694.289,96.3935,10204.96,85.84313,16159.58,78.16132,3114.889,59.73223,1407.345,405.242,1219.622,183.8091,285.0551,641.1649,302.7753,943.2616,1178.32,984.4079,696.2863,816.0654,192.7564,316.4851,186.8495,226.7496
7005,2020-10-03 04:06:13Z,SO4_12_11,82,193.3602,427.6784,2183.335,12563.17,4946.101,13622.52,891.1827,3041.137,2947.942,582.3511,7447.566,99.79217,7983.47,79.2023,10502.82,87.57152,16544.88,80.36305,3203.998,61.69066,1185.47,386.9052,1200.087,183.8091,266.6644,678.7822,286.1393,913.3168,1125.911,952.9627,668.3005,788.0796,190.8027,328.858,183.9299,227.7228
7006,2020-10-03 04:06:56Z,SO4_12_11,83,192.4077,419.1058,2219.314,12691.94,5034.001,16238.78,941.8846,3173.742,3057.344,604.2314,7484.413,99.02454,8706.114,99.46336,10830.06,95.63732,16438.1,82.56477,3225.051,65.11792,1324.83,381.4042,1250.701,192.2448,312.6411,692.1572,301.9435,921.6348,1168.711,956.4567,654.8673,791.4379,196.0124,326.9044,177.1177,230.6423
7007,2020-10-03 04:07:17Z,SO4_12_11,84,206.6954,436.2511,2328.197,12779.99,5560.414,17335.06,964.3104,3193.242,3058.185,604.2314,7854.411,103.6303,8765.669,101.9192,10777.63,92.18055,15838.13,79.26218,3035.083,60.22184,1388.091,380.4874,1295.987,203.3443,294.2504,623.6102,301.1117,903.3351,1161.724,931.1259,663.8228,833.9763,199.2684,296.949,176.1445,240.374
7008,2020-10-03 04:07:37Z,SO4_12_11,85,196.2177,421.0108,2230.676,12766.74,5341.157,16510.38,934.0844,3164.966,3021.999,606.756,7659.433,105.9332,8700.588,95.77953,10710.8,92.18055,16354.43,80.36305,3130.067,62.18027,1340.416,388.7389,1269.348,190.9128,303.4457,677.1103,301.9435,907.4942,1169.585,925.8849,663.8228,838.454,196.6636,290.437,177.1177,238.4277
7009,2020-10-03 04:07:55Z,SO4_12_11,86,206.6954,446.7287,2380.271,12882.25,5786.583,16283.22,940.9096,3218.593,3070.808,610.1223,8048.622,105.9332,9310.262,97.62144,11165.95,92.18055,16343.42,80.36305,3077.189,61.20105,1348.667,390.5726,1352.373,198.0165,287.5629,636.9852,296.9527,924.1302,1181.814,923.2645,681.7336,826.1403,203.8268,294.3442,180.0372,240.374
7010,2020-10-03 04:08:23Z,SO4_12_11,86,206.6954,446.7287,2384.058,12905.92,5797.447,16357.29,941.8846,3222.493,3074.175,610.9638,8057.066,104.398,9317.016,97.62144,11166.52,92.18055,16325.81,81.46391,3085.512,61.20105,1354.168,385.9884,1351.485,195.3526,290.0707,638.6571,298.6163,917.4758,1184.434,952.0892,680.6142,784.7213,203.8268,319.0899,180.0372,227.7228
7011,2020-10-03 04:08:45Z,SO4_12_11,87,208.6004,452.4438,2366.069,13045.1,5656.214,15846.68,949.6849,3258.57,3067.442,614.33,7945.76,103.6303,8944.335,91.48174,10888.83,89.87604,16006.56,79.26218,3028.228,60.22184,1292.74,400.6578,1323.07,188.6929,275.0238,637.8212,290.2983,934.1118,1148.621,934.6198,679.4948,837.3346,196.6636,287.1809,178.0909,239.4009
7012,2020-10-03 04:09:25Z,SO4_12_11,88,204.7903,432.441,2304.526,12376.65,5508.068,14232.88,877.5323,2949.483,2867.995,556.2632,7720.076,95.18638,8250.547,79.81628,10628.42,81.81023,15346.04,74.85873,2786.362,53.36732,1194.639,372.2359,1263.132,193.1327,237.4066,586.8289,262.0171,879.213,1093.592,897.9337,669.4199,837.3346,195.3612,290.437,173.225,236.4813
7013,2020-10-03 04:10:59Z,SO4_12_11,89,220.9831,442.9186,2285.59,12677.74,5335.231,14283.25,925.309,2987.51,2880.618,553.7385,7503.604,91.34821,7856.377,74.9045,10026.36,73.74444,14667.91,71.55614,2549.881,47.49202,1299.158,385.0716,1247.593,179.8132,234.8988,560.0789,269.5033,899.1761,1099.707,931.9993,661.5839,766.8104,192.1052,311.2755,169.3323,213.1252
7014,2020-10-03 04:11:26Z,SO4_12_11,90,196.2177,401.9606,2221.208,11614.47,5394.49,13650.17,906.7833,2832.479,2838.541,545.3231,7611.072,95.95401,8576.565,80.43024,11006.36,83.53862,15852.44,80.36305,3159.443,58.2634,1228.562,373.1527,1281.78,176.2614,270.8441,680.454,283.6439,900.008,1113.682,932.8728,649.2701,780.2436,196.6636,311.2755,179.0641,217.991
7015,2020-10-03 04:11:54Z,SO4_12_11,91,205.7429,429.5835,2436.133,12299.96,5774.731,13379.56,910.6835,2966.059,3112.886,556.2632,8142.273,95.18638,8888.463,78.58833,11217.8,89.2999,16224.53,79.26218,3043.896,58.75301,1303.742,393.3231,1294.211,196.2406,276.6957,646.1805,289.4665,943.2616,1180.067,948.5953,679.4948,841.8123,201.222,306.0659,181.0104,251.0789
7016,2020-10-03 04:12:46Z,SO4_12_11,92,206.6954,418.1533,2259.08,12159.83,5408.317,16432.36,981.8611,3181.542,3015.266,596.6575,7641.777,101.3274,9075.725,98.84939,10930.88,92.75668,15929.5,79.26218,3237.291,63.6491,1422.931,375.9032,1306.199,185.141,317.6567,658.7197,311.9251,900.8398,1125.038,937.2402,650.3896,764.5715,199.2684,309.9731,181.9836,224.8032
7017,2020-10-03 04:13:14Z,SO4_12_11,93,199.0753,431.4885,2263.814,12417.36,5127.827,13783.5,894.1078,3067.463,2952.15,584.8758,7604.931,99.02454,8008.642,78.58833,10477.47,85.26701,16293.88,80.36305,3088.94,60.22184,1204.724,388.7389,1204.971,182.4771,258.305,662.8994,282.8121,900.008,1125.038,939.8606,673.8976,773.527,191.4539,316.4851,181.9836,223.8301
7018,2020-10-03 04:13:35Z,SO4_12_11,94,194.3127,406.7231,2171.027,11810.46,5294.738,13899.06,875.5822,2862.705,2832.65,544.4815,7408.417,92.88348,8307.646,76.74642,10600.76,81.81023,15809.5,78.16132,2977.309,55.81536,1218.476,372.2359,1275.12,178.9253,258.305,627.7899,277.8213,890.0264,1107.568,912.7828,660.4644,818.3043,196.0124,289.1346,171.2787,236.4813
7019,2020-10-03 04:14:09Z,SO4_12_11,95,207.6479,430.536,2309.26,12537.61,5455.724,16513.34,965.2855,3225.419,3051.453,609.2807,7754.619,106.7009,8605.423,98.84939,10653.19,91.02829,15604.74,77.06046,3079.147,61.69066,1402.761,379.5706,1278.228,196.2406,303.4457,632.8055,302.7753,900.8398,1143.381,906.6685,648.1507,808.2294,198.6172,291.7393,177.1177,239.4009
7020,2020-10-03 04:15:46Z,SO4_12_11,96,198.1228,426.7259,2207.005,12742.12,4925.361,16808.65,942.8597,3197.143,2979.08,606.756,7314.766,102.8627,8542.184,93.32365,10713.11,93.3328,16275.17,79.26218,3134.963,62.66988,1355.085,386.9052,1252.033,193.5767,302.6098,652.0321,301.1117,919.9712,1183.561,961.6975,669.4199,791.4379,199.9196,328.2068,179.0641,230.6423
7021,2020-10-03 04:16:03Z,SO4_12_11,97,208.6004,456.2538,2275.176,13262.86,5092.272,16831.36,951.635,3257.595,2990.02,611.8053,7356.218,104.398,8011.098,89.63982,10089.16,86.99539,15699.42,77.06046,2803.498,56.30497,1408.262,385.9884,1212.518,198.9045,286.727,601.8758,295.2891,903.3351,1176.573,909.2889,675.017,818.3043,194.0588,294.9954,172.2518,239.4009
7022,2020-10-03 04:16:24Z,SO4_12_11,98,240.0333,474.3516,2507.143,13428.55,5739.176,17234.32,1032.563,3345.348,3069.125,601.7067,7873.602,99.02454,7588.072,89.02585,9589.081,78.9296,14456.54,71.55614,2568.976,50.91928,1534.785,391.4894,1221.842,191.8008,268.3363,539.1804,289.4665,902.5034,1146.875,913.6563,689.5696,756.7355,192.1052,284.5761,173.225,202.4202
7023,2020-10-03 04:16:48Z,SO4_12_11,99,236.2233,473.3991,2454.122,13176.7,5775.719,16037.3,1010.137,3222.493,3045.562,590.7666,7852.108,99.02454,8218.007,93.32365,10384.14,83.53862,15414.29,75.95959,2823.572,53.85693,1447.686,403.4083,1274.232,186.917,271.6801,591.8445,297.7845,929.9528,1154.736,954.7097,698.5251,814.946,195.3612,311.9267,181.9836,219.9374
7024,2020-10-03 04:17:03Z,SO4_12_11,100,205.7429,441.9661,2319.675,12744.01,5220.665,16029.4,971.1357,3262.47,3078.382,614.33,7641.777,103.6303,8736.813,96.3935,10710.8,92.18055,16061.6,78.16132,3013.54,60.71144,1387.175,391.4894,1275.12,196.2406,292.5785,642.8368,299.4481,924.1302,1166.964,987.0283,670.5393,817.1848,196.0124,296.949,173.225,238.4277
7025,2020-10-03 04:17:18Z,SO4_12_11,101,210.5054,439.1086,2443.707,12532.87,5820.163,13704.49,921.4089,3085.989,3094.372,578.1434,8165.302,97.48927,8571.04,74.29053,10665.87,76.04895,15774.28,78.16132,2904.847,47.49202,1346.834,384.1548,1292.879,154.5062,276.6957,621.1024,291.1301,910.8214,1155.609,915.4033,677.2559,868.6786,198.6172,246.8063,177.1177,193.6617
